"country","year","item","r","n","survey","cc_rank"
"Kyrgyzstan",2011,"PT_natgov_4",2,413.342693050103,"wvs_combo",219
"Kyrgyzstan",2011,"PT_natgov_4",3,669.555112955252,"wvs_combo",219
"Kyrgyzstan",2011,"PT_natgov_4",4,196.162633989879,"wvs_combo",219
"Kyrgyzstan",2016,"PT_natgov_5",1,301.303364572708,"lits_wave3",219
"Kyrgyzstan",2016,"PT_natgov_5",2,310.693383234724,"lits_wave3",219
"Kyrgyzstan",2016,"PT_natgov_5",3,328.639845883467,"lits_wave3",219
"Kyrgyzstan",2016,"PT_natgov_5",4,407.222176769587,"lits_wave3",219
"Kyrgyzstan",2016,"PT_natgov_5",5,105.215115447653,"lits_wave3",219
"Kyrgyzstan",2018,"PT_natgov_4",1,123.372259470918,"wellcome2018",219
"Kyrgyzstan",2018,"PT_natgov_4",2,178.775159125583,"wellcome2018",219
"Kyrgyzstan",2018,"PT_natgov_4",3,448.17756862076,"wellcome2018",219
"Kyrgyzstan",2018,"PT_natgov_4",4,185.240448732251,"wellcome2018",219
"Kyrgyzstan",2020,"PT_natgov_4",1,208.207628566052,"wvs7",219
"Kyrgyzstan",2020,"PT_natgov_4",2,343.888657823679,"wvs7",219
"Kyrgyzstan",2020,"PT_natgov_4",3,489.457879476466,"wvs7",219
"Kyrgyzstan",2020,"PT_natgov_4",4,137.050725216429,"wvs7",219
"Kyrgyzstan",2020,"PT_natgov_5",1,233.145526038412,"wvs7_kyrgyzstan",219
"Kyrgyzstan",2020,"PT_natgov_5",2,595.686292440775,"wvs7_kyrgyzstan",219
"Kyrgyzstan",2020,"PT_natgov_5",3,152.483186053056,"wvs7_kyrgyzstan",219
"Kyrgyzstan",2020,"PT_natgov_5",4,105.680715538263,"wvs7_kyrgyzstan",219
"Kyrgyzstan",2020,"PT_natgov_5",5,55.624695800485,"wvs7_kyrgyzstan",219
"Kyrgyzstan",2020,"PT_natgov_info_5",1,194.035338211683,"wvs7_kyrgyzstan",219
"Kyrgyzstan",2020,"PT_natgov_info_5",2,361.469590080466,"wvs7_kyrgyzstan",219
"Kyrgyzstan",2020,"PT_natgov_info_5",3,257.10163988912,"wvs7_kyrgyzstan",219
"Kyrgyzstan",2020,"PT_natgov_info_5",4,203.801897648131,"wvs7_kyrgyzstan",219
"Kyrgyzstan",2020,"PT_natgov_info_5",5,86.6903107851265,"wvs7_kyrgyzstan",219
"Kyrgyzstan",2020,"PT_natgov_right_5",1,158.332563097795,"wvs7_kyrgyzstan",219
"Kyrgyzstan",2020,"PT_natgov_right_5",2,332.653689563098,"wvs7_kyrgyzstan",219
"Kyrgyzstan",2020,"PT_natgov_right_5",3,234.886524070694,"wvs7_kyrgyzstan",219
"Kyrgyzstan",2020,"PT_natgov_right_5",4,292.314487874327,"wvs7_kyrgyzstan",219
"Kyrgyzstan",2020,"PT_natgov_right_5",5,94.7451665013367,"wvs7_kyrgyzstan",219
"Morocco",2001,"PT_natgov_4",1,219.969327634054,"wvs_combo",216
"Morocco",2001,"PT_natgov_4",2,223.721425582553,"wvs_combo",216
"Morocco",2001,"PT_natgov_4",3,321.107695118505,"wvs_combo",216
"Morocco",2001,"PT_natgov_4",4,365.071499683963,"wvs_combo",216
"Morocco",2007,"PT_natgov_4",1,149.123635022919,"wvs_combo",216
"Morocco",2007,"PT_natgov_4",2,373.309502439924,"wvs_combo",216
"Morocco",2007,"PT_natgov_4",3,392.325267979759,"wvs_combo",216
"Morocco",2007,"PT_natgov_4",4,238.197484130568,"wvs_combo",216
"Morocco",2011,"PT_natgov_4",1,204.169272111915,"wvs_combo",216
"Morocco",2011,"PT_natgov_4",2,380.315310796705,"wvs_combo",216
"Morocco",2011,"PT_natgov_4",3,297.246440280583,"wvs_combo",216
"Morocco",2011,"PT_natgov_4",4,235.194994834804,"wvs_combo",216
"Morocco",2012,"PT_natgov_2",1,582.407293899683,"eunb_wave1, eunb_wave2",216
"Morocco",2012,"PT_natgov_2",2,1356.99779003031,"eunb_wave1, eunb_wave2",216
"Morocco",2013,"PT_natgov_2",1,624.987940692427,"eunb_wave3, eunb_wave4",216
"Morocco",2013,"PT_natgov_2",2,1320.53546317925,"eunb_wave3, eunb_wave4",216
"Morocco",2013,"PT_natgov_4",1,357.312049304365,"arabb3",216
"Morocco",2013,"PT_natgov_4",2,245.971651712581,"arabb3",216
"Morocco",2013,"PT_natgov_4",3,310.29781855172,"arabb3",216
"Morocco",2013,"PT_natgov_4",4,160.273410197763,"arabb3",216
"Morocco",2014,"PT_natgov_2",1,466.476036357694,"eunb_wave5, eunb_wave6",216
"Morocco",2014,"PT_natgov_2",2,1476.6110423917,"eunb_wave5, eunb_wave6",216
"Morocco",2016,"PT_natgov_4",1,261.151357399679,"arabb4",216
"Morocco",2016,"PT_natgov_4",2,406.287237838069,"arabb4",216
"Morocco",2016,"PT_natgov_4",3,419.175225204117,"arabb4",216
"Morocco",2016,"PT_natgov_4",4,101.299940270188,"arabb4",216
"Morocco",2018,"PT_natgov_4",1,1291.1064712723,"arabb5, wellcome2018",216
"Morocco",2018,"PT_natgov_4",2,735.717738029988,"arabb5, wellcome2018",216
"Morocco",2018,"PT_natgov_4",3,736.836029879318,"arabb5, wellcome2018",216
"Morocco",2018,"PT_natgov_4",4,306.360150574814,"arabb5, wellcome2018",216
"Singapore",2000,"PT_natgov_4",1,12,"ases2000",211
"Singapore",2000,"PT_natgov_4",2,91,"ases2000",211
"Singapore",2000,"PT_natgov_4",3,560,"ases2000",211
"Singapore",2000,"PT_natgov_4",4,309,"ases2000",211
"Singapore",2004,"PT_natgov_4",1,8.15282397971004,"asiab2004",211
"Singapore",2004,"PT_natgov_4",2,51.9742528706515,"asiab2004",211
"Singapore",2004,"PT_natgov_4",3,473.882893820646,"asiab2004",211
"Singapore",2004,"PT_natgov_4",4,203.820599492751,"asiab2004",211
"Singapore",2006,"PT_natgov_4",1,15.9246468662477,"asiab2006, asianb2",211
"Singapore",2006,"PT_natgov_4",2,145.775116936398,"asiab2006, asianb2",211
"Singapore",2006,"PT_natgov_4",3,1264.39422450371,"asiab2006, asianb2",211
"Singapore",2006,"PT_natgov_4",4,547.738641924612,"asiab2006, asianb2",211
"Singapore",2011,"PT_natgov_4",1,11.002501271715,"asianb3",211
"Singapore",2011,"PT_natgov_4",2,109.024785328813,"asianb3",211
"Singapore",2011,"PT_natgov_4",3,656.149166749552,"asianb3",211
"Singapore",2011,"PT_natgov_4",4,201.045705055884,"asianb3",211
"Singapore",2012,"PT_natgov_4",1,48.2755081883856,"wvs_combo",211
"Singapore",2012,"PT_natgov_4",2,350.46789652519,"wvs_combo",211
"Singapore",2012,"PT_natgov_4",3,1101.17643171889,"wvs_combo",211
"Singapore",2012,"PT_natgov_4",4,473.715614364794,"wvs_combo",211
"Singapore",2014,"PT_natgov_4",1,21.4274157588197,"asianb4",211
"Singapore",2014,"PT_natgov_4",2,151.996044029723,"asianb4",211
"Singapore",2014,"PT_natgov_4",3,559.528531224101,"asianb4",211
"Singapore",2014,"PT_natgov_4",4,254.940795026565,"asianb4",211
"Singapore",2018,"PT_natgov_4",1,17.5727922484607,"wellcome2018",211
"Singapore",2018,"PT_natgov_4",2,206.820648131082,"wellcome2018",211
"Singapore",2018,"PT_natgov_4",3,393.916211780304,"wellcome2018",211
"Singapore",2018,"PT_natgov_4",4,341.870944049215,"wellcome2018",211
"Belize",2008,"PT_natgov_7",1,325.998139680993,"amb_combo",210
"Belize",2008,"PT_natgov_7",2,80.9995377734983,"amb_combo",210
"Belize",2008,"PT_natgov_7",3,119.999315219998,"amb_combo",210
"Belize",2008,"PT_natgov_7",4,197.998870112996,"amb_combo",210
"Belize",2008,"PT_natgov_7",5,200.998852993496,"amb_combo",210
"Belize",2008,"PT_natgov_7",6,135.999223915997,"amb_combo",210
"Belize",2008,"PT_natgov_7",7,339.998059789993,"amb_combo",210
"Belize",2010,"PT_natgov_7",1,315.998196745993,"amb_combo",210
"Belize",2010,"PT_natgov_7",2,150.999138318497,"amb_combo",210
"Belize",2010,"PT_natgov_7",3,214.998773102496,"amb_combo",210
"Belize",2010,"PT_natgov_7",4,249.998573374995,"amb_combo",210
"Belize",2010,"PT_natgov_7",5,216.998761689496,"amb_combo",210
"Belize",2010,"PT_natgov_7",6,123.999292393997,"amb_combo",210
"Belize",2010,"PT_natgov_7",7,186.998932884496,"amb_combo",210
"Ghana",2005,"PT_dntrustgov_4",1,332.371351658145,"gallup_vop2005",207
"Ghana",2005,"PT_dntrustgov_4",2,274.048692042021,"gallup_vop2005",207
"Ghana",2005,"PT_dntrustgov_4",3,268.598853600204,"gallup_vop2005",207
"Ghana",2005,"PT_dntrustgov_4",4,465.261253388444,"gallup_vop2005",207
"Ghana",2007,"PT_natgov_4",1,95.0788276991763,"wvs_combo",207
"Ghana",2007,"PT_natgov_4",2,342.283779717035,"wvs_combo",207
"Ghana",2007,"PT_natgov_4",3,633.52524140609,"wvs_combo",207
"Ghana",2007,"PT_natgov_4",4,452.375053895028,"wvs_combo",207
"Ghana",2012,"PT_natgov_4",1,164.984384810766,"wvs_combo",207
"Ghana",2012,"PT_natgov_4",2,444.01532303181,"wvs_combo",207
"Ghana",2012,"PT_natgov_4",3,584.990602437933,"wvs_combo",207
"Ghana",2012,"PT_natgov_4",4,359.252648220971,"wvs_combo",207
"Ghana",2015,"PT_natgov_4",1,147.835530185859,"pew2015",207
"Ghana",2015,"PT_natgov_4",2,230.453418330772,"pew2015",207
"Ghana",2015,"PT_natgov_4",3,341.66679063865,"pew2015",207
"Ghana",2015,"PT_natgov_4",4,262.696410983131,"pew2015",207
"Ghana",2017,"PT_natgov_right_4",1,146.262714489896,"pew2017",207
"Ghana",2017,"PT_natgov_right_4",2,145.457934596516,"pew2017",207
"Ghana",2017,"PT_natgov_right_4",3,211.376911610746,"pew2017",207
"Ghana",2017,"PT_natgov_right_4",4,578.044407351225,"pew2017",207
"Ghana",2018,"PT_natgov_4",1,92.9968901714348,"wellcome2018",207
"Ghana",2018,"PT_natgov_4",2,230.302119345735,"wellcome2018",207
"Ghana",2018,"PT_natgov_4",3,392.318554234959,"wellcome2018",207
"Ghana",2018,"PT_natgov_4",4,266.112432705219,"wellcome2018",207
"Tunisia",2011,"PT_natgov_4",1,212.807808444442,"arabb2",189
"Tunisia",2011,"PT_natgov_4",2,164.080488536409,"arabb2",189
"Tunisia",2011,"PT_natgov_4",3,514.573737138265,"arabb2",189
"Tunisia",2011,"PT_natgov_4",4,229.817974268564,"arabb2",189
"Tunisia",2012,"PT_natgov_2",1,1046.79681849923,"eunb_wave1, eunb_wave2",189
"Tunisia",2012,"PT_natgov_2",2,939.558466208253,"eunb_wave1, eunb_wave2",189
"Tunisia",2013,"PT_natgov_2",1,1263.38367023632,"eunb_wave3, eunb_wave4",189
"Tunisia",2013,"PT_natgov_2",2,740.418183804673,"eunb_wave3, eunb_wave4",189
"Tunisia",2013,"PT_natgov_4",1,1055.9000085988,"arabb3, wvs_combo",189
"Tunisia",2013,"PT_natgov_4",2,530.043336147972,"arabb3, wvs_combo",189
"Tunisia",2013,"PT_natgov_4",3,453.711542993402,"arabb3, wvs_combo",189
"Tunisia",2013,"PT_natgov_4",4,224.694444042975,"arabb3, wvs_combo",189
"Tunisia",2014,"PT_natgov_2",1,903.790224598006,"eunb_wave5, eunb_wave6",189
"Tunisia",2014,"PT_natgov_2",2,1062.50557379933,"eunb_wave5, eunb_wave6",189
"Tunisia",2016,"PT_natgov_4",1,452.401285669918,"arabb4",189
"Tunisia",2016,"PT_natgov_4",2,319.680761487184,"arabb4",189
"Tunisia",2016,"PT_natgov_4",3,265.368771910575,"arabb4",189
"Tunisia",2016,"PT_natgov_4",4,135.166632898104,"arabb4",189
"Tunisia",2017,"PT_natgov_right_4",1,560.352713237304,"pew2017",189
"Tunisia",2017,"PT_natgov_right_4",2,143.177731892698,"pew2017",189
"Tunisia",2017,"PT_natgov_right_4",3,177.774071897659,"pew2017",189
"Tunisia",2017,"PT_natgov_right_4",4,106.227718481476,"pew2017",189
"Tunisia",2018,"PT_natgov_4",1,1688.62469612623,"arabb5, wellcome2018",189
"Tunisia",2018,"PT_natgov_4",2,574.265993562469,"arabb5, wellcome2018",189
"Tunisia",2018,"PT_natgov_4",3,706.533989088203,"arabb5, wellcome2018",189
"Tunisia",2018,"PT_natgov_4",4,190.274271002595,"arabb5, wellcome2018",189
"Tunisia",2019,"PT_natgov_4",1,673.186169332406,"wvs7",189
"Tunisia",2019,"PT_natgov_4",2,368.101798386813,"wvs7",189
"Tunisia",2019,"PT_natgov_4",3,92.0254495967033,"wvs7",189
"Tunisia",2019,"PT_natgov_4",4,51.0141079286073,"wvs7",189
"Tanzania",2001,"PT_natgov_4",1,67.0555942720506,"wvs_combo",187
"Tanzania",2001,"PT_natgov_4",2,122.101231361047,"wvs_combo",187
"Tanzania",2001,"PT_natgov_4",3,287.238142628038,"wvs_combo",187
"Tanzania",2001,"PT_natgov_4",4,638.529390232363,"wvs_combo",187
"Tanzania",2015,"PT_natgov_4",1,51.9989337240582,"pew2015",187
"Tanzania",2015,"PT_natgov_4",2,95.998031490569,"pew2015",187
"Tanzania",2015,"PT_natgov_4",3,380.992187478196,"pew2015",187
"Tanzania",2015,"PT_natgov_4",4,447.990813622655,"pew2015",187
"Tanzania",2017,"PT_natgov_right_4",1,42.061507276524,"pew2017",187
"Tanzania",2017,"PT_natgov_right_4",2,58.2008884555552,"pew2017",187
"Tanzania",2017,"PT_natgov_right_4",3,436.242019281731,"pew2017",187
"Tanzania",2017,"PT_natgov_right_4",4,511.199983276575,"pew2017",187
"Tanzania",2018,"PT_natgov_4",1,40.2898310215495,"wellcome2018",187
"Tanzania",2018,"PT_natgov_4",2,35.9652053762299,"wellcome2018",187
"Tanzania",2018,"PT_natgov_4",3,320.707833988207,"wellcome2018",187
"Tanzania",2018,"PT_natgov_4",4,555.466561508926,"wellcome2018",187
"Egypt",2001,"PT_natgov_4",1,341.28294995178,"wvs_combo",182
"Egypt",2001,"PT_natgov_4",2,693.575027321359,"wvs_combo",182
"Egypt",2001,"PT_natgov_4",3,1111.92186919773,"wvs_combo",182
"Egypt",2001,"PT_natgov_4",4,489.405755209444,"wvs_combo",182
"Egypt",2008,"PT_natgov_right_4",1,4.99811098220118,"pipa200711",182
"Egypt",2008,"PT_natgov_right_4",2,92.9648642689419,"pipa200711",182
"Egypt",2008,"PT_natgov_right_4",3,424.8394334871,"pipa200711",182
"Egypt",2008,"PT_natgov_right_4",4,76.9709091258982,"pipa200711",182
"Egypt",2011,"PT_natgov_4",1,107.507348804039,"arabb2",182
"Egypt",2011,"PT_natgov_4",2,114.715444753391,"arabb2",182
"Egypt",2011,"PT_natgov_4",3,429.06157998766,"arabb2",182
"Egypt",2011,"PT_natgov_4",4,530.569993463685,"arabb2",182
"Egypt",2012,"PT_natgov_2",1,564.477246504101,"eunb_wave1, eunb_wave2",182
"Egypt",2012,"PT_natgov_2",2,1316.20979161433,"eunb_wave1, eunb_wave2",182
"Egypt",2012,"PT_natgov_4",1,451.485822964836,"wvs_combo",182
"Egypt",2012,"PT_natgov_4",2,464.42859856748,"wvs_combo",182
"Egypt",2012,"PT_natgov_4",3,485.182428845362,"wvs_combo",182
"Egypt",2012,"PT_natgov_4",4,119.820574018782,"wvs_combo",182
"Egypt",2013,"PT_natgov_2",1,965.788336291214,"eunb_wave3, eunb_wave4",182
"Egypt",2013,"PT_natgov_2",2,945.064189318337,"eunb_wave3, eunb_wave4",182
"Egypt",2013,"PT_natgov_4",1,719.557549402617,"arabb3",182
"Egypt",2013,"PT_natgov_4",2,199.939121059072,"arabb3",182
"Egypt",2013,"PT_natgov_4",3,192.861252177489,"arabb3",182
"Egypt",2013,"PT_natgov_4",4,50.1824068088946,"arabb3",182
"Egypt",2014,"PT_natgov_2",1,238.460997252205,"eunb_wave5, eunb_wave6",182
"Egypt",2014,"PT_natgov_2",2,1569.39349799274,"eunb_wave5, eunb_wave6",182
"Egypt",2016,"PT_natgov_4",1,145.765076426674,"arabb4",182
"Egypt",2016,"PT_natgov_4",2,231.266272665541,"arabb4",182
"Egypt",2016,"PT_natgov_4",3,425.654092264582,"arabb4",182
"Egypt",2016,"PT_natgov_4",4,351.182747867065,"arabb4",182
"Egypt",2018,"PT_natgov_4",1,364.316866765933,"arabb5",182
"Egypt",2018,"PT_natgov_4",2,412.439351404531,"arabb5",182
"Egypt",2018,"PT_natgov_4",3,944.211705201498,"arabb5",182
"Egypt",2018,"PT_natgov_4",4,636.921807878023,"arabb5",182
"Palestinian Territories",2008,"PT_natgov_right_4",1,63.9758205721751,"pipa200711",181
"Palestinian Territories",2008,"PT_natgov_right_4",2,196.925572698726,"pipa200711",181
"Palestinian Territories",2008,"PT_natgov_right_4",3,245.907060324298,"pipa200711",181
"Palestinian Territories",2008,"PT_natgov_right_4",4,100.961841840464,"pipa200711",181
"Palestinian Territories",2010,"PT_natgov_4",1,351.973989538784,"arabb2",181
"Palestinian Territories",2010,"PT_natgov_4",2,170.038162585419,"arabb2",181
"Palestinian Territories",2010,"PT_natgov_4",3,427.834242592352,"arabb2",181
"Palestinian Territories",2010,"PT_natgov_4",4,193.766397346676,"arabb2",181
"Palestinian Territories",2012,"PT_natgov_2",1,566.792908360374,"eunb_wave1, eunb_wave2",181
"Palestinian Territories",2012,"PT_natgov_2",2,1418.96507112354,"eunb_wave1, eunb_wave2",181
"Palestinian Territories",2012,"PT_natgov_4",1,329.532112066303,"arabb3",181
"Palestinian Territories",2012,"PT_natgov_4",2,217.522175636052,"arabb3",181
"Palestinian Territories",2012,"PT_natgov_4",3,424.824319205341,"arabb3",181
"Palestinian Territories",2012,"PT_natgov_4",4,169.926253090826,"arabb3",181
"Palestinian Territories",2013,"PT_natgov_2",1,502.02277640506,"eunb_wave3, eunb_wave4",181
"Palestinian Territories",2013,"PT_natgov_2",2,1420.84078253466,"eunb_wave3, eunb_wave4",181
"Palestinian Territories",2013,"PT_natgov_4",1,223.185037651751,"wvs_combo",181
"Palestinian Territories",2013,"PT_natgov_4",2,318.263865350927,"wvs_combo",181
"Palestinian Territories",2013,"PT_natgov_4",3,279.231504506002,"wvs_combo",181
"Palestinian Territories",2013,"PT_natgov_4",4,92.0763384034128,"wvs_combo",181
"Palestinian Territories",2014,"PT_natgov_2",1,490.998402113374,"eunb_wave5, eunb_wave6",181
"Palestinian Territories",2014,"PT_natgov_2",2,1413.75832049734,"eunb_wave5, eunb_wave6",181
"Palestinian Territories",2016,"PT_natgov_4",1,449.034958349993,"arabb4",181
"Palestinian Territories",2016,"PT_natgov_4",2,329.81392608007,"arabb4",181
"Palestinian Territories",2016,"PT_natgov_4",3,297.940581179535,"arabb4",181
"Palestinian Territories",2016,"PT_natgov_4",4,81.9994626045992,"arabb4",181
"Palestinian Territories",2018,"PT_natgov_4",1,1066.88024669419,"arabb5, wellcome2018",181
"Palestinian Territories",2018,"PT_natgov_4",2,900.936698346827,"arabb5, wellcome2018",181
"Palestinian Territories",2018,"PT_natgov_4",3,1030.23869591081,"arabb5, wellcome2018",181
"Palestinian Territories",2018,"PT_natgov_4",4,297.534859726841,"arabb5, wellcome2018",181
"Trinidad & Tobago",2006,"PT_natgov_4",1,212.978563695728,"wvs_combo",181
"Trinidad & Tobago",2006,"PT_natgov_4",2,512.3522656407,"wvs_combo",181
"Trinidad & Tobago",2006,"PT_natgov_4",3,198.789979262243,"wvs_combo",181
"Trinidad & Tobago",2006,"PT_natgov_4",4,64.8734901390151,"wvs_combo",181
"Trinidad & Tobago",2010,"PT_natgov_4",1,166.137741032245,"wvs_combo",181
"Trinidad & Tobago",2010,"PT_natgov_4",2,436.361777650956,"wvs_combo",181
"Trinidad & Tobago",2010,"PT_natgov_4",3,241.199973426331,"wvs_combo",181
"Trinidad & Tobago",2010,"PT_natgov_4",4,108.089614647485,"wvs_combo",181
"Trinidad & Tobago",2010,"PT_natgov_7",1,375.87324249098,"amb_trinidad2010",181
"Trinidad & Tobago",2010,"PT_natgov_7",2,191.746485966658,"amb_trinidad2010",181
"Trinidad & Tobago",2010,"PT_natgov_7",3,269.051870308912,"amb_trinidad2010",181
"Trinidad & Tobago",2010,"PT_natgov_7",4,263.404180722249,"amb_trinidad2010",181
"Trinidad & Tobago",2010,"PT_natgov_7",5,213.522834372913,"amb_trinidad2010",181
"Trinidad & Tobago",2010,"PT_natgov_7",6,89.5292634476254,"amb_trinidad2010",181
"Trinidad & Tobago",2010,"PT_natgov_7",7,39.9818070738531,"amb_trinidad2010",181
"Bosnia & Herzegovina",1998,"PT_natgov_4",1,43.0356799059429,"wvs_combo",178
"Bosnia & Herzegovina",1998,"PT_natgov_4",2,198.164293520388,"wvs_combo",178
"Bosnia & Herzegovina",1998,"PT_natgov_4",3,389.322778683995,"wvs_combo",178
"Bosnia & Herzegovina",1998,"PT_natgov_4",4,150.124464788173,"wvs_combo",178
"Bosnia & Herzegovina",2001,"PT_natgov_4",1,219.181718590733,"wvs_combo",178
"Bosnia & Herzegovina",2001,"PT_natgov_4",2,621.515284223036,"wvs_combo",178
"Bosnia & Herzegovina",2001,"PT_natgov_4",3,285.236483097529,"wvs_combo",178
"Bosnia & Herzegovina",2001,"PT_natgov_4",4,67.0555942720506,"wvs_combo",178
"Bosnia & Herzegovina",2005,"PT_dntrustgov_4",1,254.231376994771,"gallup_vop2005",178
"Bosnia & Herzegovina",2005,"PT_dntrustgov_4",2,68.4771820388393,"gallup_vop2005",178
"Bosnia & Herzegovina",2005,"PT_dntrustgov_4",3,25.1870094855501,"gallup_vop2005",178
"Bosnia & Herzegovina",2005,"PT_dntrustgov_4",4,37.7805142283251,"gallup_vop2005",178
"Bosnia & Herzegovina",2006,"PT_natgov_5",1,428.627091692683,"lits_wave1",178
"Bosnia & Herzegovina",2006,"PT_natgov_5",2,203.77751676138,"lits_wave1",178
"Bosnia & Herzegovina",2006,"PT_natgov_5",3,173.297170914574,"lits_wave1",178
"Bosnia & Herzegovina",2006,"PT_natgov_5",4,147.90107790234,"lits_wave1",178
"Bosnia & Herzegovina",2006,"PT_natgov_5",5,26.0024969126598,"lits_wave1",178
"Bosnia & Herzegovina",2008,"PT_natgov_4",1,501.750993614675,"evs_combo",178
"Bosnia & Herzegovina",2008,"PT_natgov_4",2,656.521694220325,"evs_combo",178
"Bosnia & Herzegovina",2008,"PT_natgov_4",3,238.848539016129,"evs_combo",178
"Bosnia & Herzegovina",2008,"PT_natgov_4",4,71.8241109647957,"evs_combo",178
"Bosnia & Herzegovina",2010,"PT_natgov_5",1,388.429509982314,"lits_wave2",178
"Bosnia & Herzegovina",2010,"PT_natgov_5",2,292.758272310291,"lits_wave2",178
"Bosnia & Herzegovina",2010,"PT_natgov_5",3,255.400211485795,"lits_wave2",178
"Bosnia & Herzegovina",2010,"PT_natgov_5",4,127.361164130479,"lits_wave2",178
"Bosnia & Herzegovina",2010,"PT_natgov_5",5,26.937664933769,"lits_wave2",178
"Bosnia & Herzegovina",2016,"PT_natgov_5",1,694.093381884285,"lits_wave3",178
"Bosnia & Herzegovina",2016,"PT_natgov_5",2,355.93249652709,"lits_wave3",178
"Bosnia & Herzegovina",2016,"PT_natgov_5",3,263.49626621965,"lits_wave3",178
"Bosnia & Herzegovina",2016,"PT_natgov_5",4,152.058358974948,"lits_wave3",178
"Bosnia & Herzegovina",2016,"PT_natgov_5",5,14.7924090446682,"lits_wave3",178
"Bosnia & Herzegovina",2018,"PT_natgov_4",1,381.552502245185,"wellcome2018",178
"Bosnia & Herzegovina",2018,"PT_natgov_4",2,388.736505418548,"wellcome2018",178
"Bosnia & Herzegovina",2018,"PT_natgov_4",3,188.317935204113,"wellcome2018",178
"Bosnia & Herzegovina",2018,"PT_natgov_4",4,22.626746931409,"wellcome2018",178
"Kenya",2005,"PT_dntrustgov_4",1,601.931039143311,"gallup_vop2005",178
"Kenya",2005,"PT_dntrustgov_4",2,631.31664892826,"gallup_vop2005",178
"Kenya",2005,"PT_dntrustgov_4",3,478.701062625783,"gallup_vop2005",178
"Kenya",2005,"PT_dntrustgov_4",4,267.314256753407,"gallup_vop2005",178
"Kenya",2008,"PT_natgov_right_4",1,77.9705313223384,"pipa200711",178
"Kenya",2008,"PT_natgov_right_4",2,336.872680200359,"pipa200711",178
"Kenya",2008,"PT_natgov_right_4",3,311.882125289354,"pipa200711",178
"Kenya",2008,"PT_natgov_right_4",4,264.899882056662,"pipa200711",178
"Kenya",2015,"PT_natgov_4",1,64.2234377766398,"pew2015",178
"Kenya",2015,"PT_natgov_4",2,137.143702301691,"pew2015",178
"Kenya",2015,"PT_natgov_4",3,463.734397569416,"pew2015",178
"Kenya",2015,"PT_natgov_4",4,347.944467697439,"pew2015",178
"Kenya",2017,"PT_natgov_right_4",1,133.545173862265,"pew2017",178
"Kenya",2017,"PT_natgov_right_4",2,219.289404136137,"pew2017",178
"Kenya",2017,"PT_natgov_right_4",3,444.386878200502,"pew2017",178
"Kenya",2017,"PT_natgov_right_4",4,308.527426027947,"pew2017",178
"Kenya",2018,"PT_natgov_4",1,114.514705541905,"wellcome2018",178
"Kenya",2018,"PT_natgov_4",2,221.400942662529,"wellcome2018",178
"Kenya",2018,"PT_natgov_4",3,389.014983883317,"wellcome2018",178
"Kenya",2018,"PT_natgov_4",4,256.352671738991,"wellcome2018",178
"Kosovo",2005,"PT_dntrustgov_4",1,15.201460456998,"gallup_vop2005",177
"Kosovo",2005,"PT_dntrustgov_4",2,30.625178408534,"gallup_vop2005",177
"Kosovo",2005,"PT_dntrustgov_4",3,41.1505470313951,"gallup_vop2005",177
"Kosovo",2005,"PT_dntrustgov_4",4,57.3722713488114,"gallup_vop2005",177
"Kosovo",2008,"PT_natgov_4",1,156.246649982624,"evs_combo",177
"Kosovo",2008,"PT_natgov_4",2,387.854046920803,"evs_combo",177
"Kosovo",2008,"PT_natgov_4",3,582.234920781962,"evs_combo",177
"Kosovo",2008,"PT_natgov_4",4,419.533373667021,"evs_combo",177
"Kosovo",2010,"PT_natgov_5",1,376.216481997224,"lits_wave2",177
"Kosovo",2010,"PT_natgov_5",2,195.587866046707,"lits_wave2",177
"Kosovo",2010,"PT_natgov_5",3,221.363032414589,"lits_wave2",177
"Kosovo",2010,"PT_natgov_5",4,263.91257630998,"lits_wave2",177
"Kosovo",2010,"PT_natgov_5",5,35.4720055039025,"lits_wave2",177
"Kosovo",2011,"PT_natgov_10",1,272.442256804036,"eqls_combo",177
"Kosovo",2011,"PT_natgov_10",2,132.073026543579,"eqls_combo",177
"Kosovo",2011,"PT_natgov_10",3,135.48653699373,"eqls_combo",177
"Kosovo",2011,"PT_natgov_10",4,94.9597770763675,"eqls_combo",177
"Kosovo",2011,"PT_natgov_10",5,128.250495156666,"eqls_combo",177
"Kosovo",2011,"PT_natgov_10",6,86.4766510778927,"eqls_combo",177
"Kosovo",2011,"PT_natgov_10",7,65.6978124008863,"eqls_combo",177
"Kosovo",2011,"PT_natgov_10",8,82.3541684649504,"eqls_combo",177
"Kosovo",2011,"PT_natgov_10",9,31.352631813806,"eqls_combo",177
"Kosovo",2011,"PT_natgov_10",10,31.4373924094854,"eqls_combo",177
"Kosovo",2016,"PT_natgov_5",1,527.473597069339,"lits_wave3",177
"Kosovo",2016,"PT_natgov_5",2,408.004552172904,"lits_wave3",177
"Kosovo",2016,"PT_natgov_5",3,320.396853323702,"lits_wave3",177
"Kosovo",2016,"PT_natgov_5",4,159.100870465132,"lits_wave3",177
"Kosovo",2016,"PT_natgov_5",5,15.3603730852127,"lits_wave3",177
"Kosovo",2018,"PT_natgov_4",1,399.942647814856,"wellcome2018",177
"Kosovo",2018,"PT_natgov_4",2,210.590984391528,"wellcome2018",177
"Kosovo",2018,"PT_natgov_4",3,291.470144010347,"wellcome2018",177
